1.34680207,0.05858324,4.47654177,4.29817403,0.94396400,-0.01399455,3.07562923,-0.04549154,0.11282567,-0.07257943,0.05693114,0.59147529,0.12867680,0.59127157,3.87100943,2.72832140,2.61986597,2.90608623,1.94177754,1.35726073
-0.11462516,0.06516567,3.87286441,3.37231809,0.04144019,3.03113905,3.76246914,3.65092590,-0.08435936,1.00509489,0.03616788,5.91781590,0.12446098,0.00506122,6.14861354,0.37840548,9.43141870,2.26041695,-0.05010722,1.87966216
6.33448856,0.02542361,1.92276314,1.44143046,-0.02835190,-0.16220685,1.56602771,0.93060756,1.48893718,7.20869845,0.00621987,1.27042592,0.09702290,0.02502346,3.49365306,4.25424259,0.96528955,12.72735756,2.90930879,2.09333423
0.68584796,0.05045917,3.07017789,2.67678852,0.11712443,0.66906148,2.46771387,1.11022484,-0.06973464,0.47212411,0.03737222,2.49536591,0.04734579,0.14160218,3.62499190,1.56717890,4.16113754,2.41883195,0.41206479,0.89277482
0.34054500,0.06642220,2.99326360,6.96546473,0.22991122,0.87547299,1.80251950,0.10060766,-0.08341377,0.16863245,0.06299433,2.05364249,0.91714993,0.23011146,1.10180242,1.54109477,4.04983708,0.85780994,0.58005938,5.99383247
2.11182271,0.04119914,1.34426201,3.39800129,0.44359988,0.50515831,1.27569185,0.90185414,0.75425508,1.97405464,0.06452409,1.50147051,0.06322585,0.11575271,2.85997121,1.90187606,2.08404612,6.24717061,1.71555727,2.56042183
1.89574377,0.07280905,0.32671795,7.47005203,1.35634605,1.29673222,0.03223200,1.67188897,1.65480029,5.00872163,0.07343007,4.74806846,1.26033356,0.09154839,3.27406451,4.08767105,3.24965819,12.15115006,5.03014273,10.93119203
0.27731197,0.06031408,3.48321679,2.78504821,0.90738186,0.55283355,2.72467029,0.29117629,0.11470898,-0.11654179,0.05403321,1.61427791,-0.09072379,0.54623428,5.31826936,1.11629017,3.54859945,2.38342089,1.20881581,0.47336838
4.83727297,0.07354460,3.73338443,9.72836199,3.13768754,0.10659210,2.70016771,0.14780250,2.68488873,1.75946941,0.07505933,0.30046357,0.11634868,0.09704750,4.67435495,4.72754540,0.90143864,13.37722797,6.45425984,7.40399856
6.69991709,0.07153886,3.88524090,9.19765376,0.50196635,-0.04013403,4.48893937,0.16160265,1.57704108,5.51522372,0.07133121,0.56713909,0.03083332,0.04956133,1.46247613,4.39406497,2.59362612,12.07357029,0.86905850,5.31673690
1.51187001,0.05286845,3.61978723,4.39977053,-0.16373900,0.13427646,2.75079520,0.02226017,-0.09375005,0.57827471,0.04401965,1.59827779,0.22111855,0.15469817,2.97379929,2.24933801,3.79920324,2.32831605,-0.16565079,2.41290482
0.11297030,0.06747096,2.54689088,6.14230137,2.72163568,1.98386802,2.18986197,1.16537353,1.10593080,-0.08009646,0.06307217,1.87265747,-0.03192215,0.47132984,3.86127964,0.42596621,3.25183940,4.21046276,3.04151119,3.58195833
1.92525105,0.07142000,4.08070422,9.64289287,0.76595259,0.13086749,1.89218824,-0.05670229,0.23161742,1.16269821,0.07068926,1.85513405,1.30412893,0.24156404,2.15373432,3.86639821,3.55877000,4.90356835,2.83901718,8.83907892
-0.15705449,0.05916005,-0.09284180,-0.27477411,0.18065232,3.13707734,-0.12947893,4.53683242,0.53413812,2.76964731,0.10991517,5.36609290,-0.03248559,0.00605608,4.11177639,-0.12276798,3.94885465,5.24788517,0.98194796,0.87111655
2.83065086,0.06602703,5.85590476,5.78074391,0.47819514,0.03061906,4.69183835,-0.00428868,0.10499679,-0.00216087,0.05982323,0.07492491,0.11965728,0.48824790,3.64789525,3.52116087,3.27447492,3.60916142,1.11851241,1.29872782
3.29394759,0.05495876,2.03134795,3.38471195,0.27394874,0.05007367,0.90869517,2.19252010,0.82234007,5.85951709,0.03750545,4.29801254,0.53869854,-0.01864912,5.25612503,4.22172030,3.56055973,11.39644682,3.48649859,4.82235574
0.46637329,0.05138663,1.58476588,1.15673907,0.95949262,-0.02787150,0.14109937,0.09298773,0.44472836,0.07208863,0.06631643,0.29853472,0.55395253,0.19537874,2.24436309,1.99444980,0.17183434,3.19173835,3.15901558,1.80094369
-0.12945155,0.06938119,0.54232448,2.94513049,0.95203987,3.80598045,-0.05211418,4.73458583,0.34697428,1.48222394,0.04321705,7.47279071,0.87152971,0.10559605,6.88978806,1.22377785,6.90669853,5.23989245,3.59159100,5.72866965
4.37361314,0.03176946,1.03313292,1.20295304,0.02367464,0.13063417,1.20493452,3.34327565,1.13482615,7.61725523,0.00811145,4.00927818,0.17222030,0.05938414,3.75367003,2.97445227,3.44278182,12.21563151,2.23578663,2.66074413
2.49304688,0.06535495,3.58029217,5.81900876,0.29870335,1.98189811,5.21743912,1.98232235,0.42725820,1.33520770,0.04568832,2.68753088,0.04768213,-0.01361926,3.93137063,0.46789355,6.73569962,5.75265116,-0.03905449,0.81599211
0.55284818,0.04707988,0.31645391,0.72896247,-0.05379776,2.91855707,0.75044742,4.73131640,0.36364567,4.20391906,0.01456284,6.31767625,-0.10574014,-0.00374549,6.01050048,1.09499644,6.45795700,7.91670959,0.62227164,1.61304091
0.32743289,0.06996010,3.15500170,6.81461392,0.85205251,0.54524876,2.09175647,-0.06919070,0.05794158,-0.05638993,0.07240074,0.55252887,0.59013914,0.50770784,1.29900669,1.28459516,2.48241748,0.17921878,1.50633487,4.73216115
1.58770700,0.06491128,4.50355637,5.52576729,0.26283737,-0.03327610,1.46523165,0.17325836,0.01017970,1.21769280,0.05656053,3.67378644,1.23183917,0.14165288,6.01332645,5.07005274,4.68795201,6.41692074,3.26775294,6.01877443
2.78491947,0.06293371,3.52984529,4.07822558,0.21015899,-0.03478401,3.70002441,-0.07533802,0.19759467,0.11210913,0.05995573,0.01870546,-0.04438070,0.17923869,2.56503598,1.91146742,2.15630728,3.42452863,0.03003121,0.38670693
1.64476904,0.05892320,4.98769775,4.37097326,0.65275401,-0.08379062,3.57753265,-0.05258537,0.03466115,-0.07426473,0.05293290,0.79740925,0.09289045,0.56221407,4.93815531,3.09350609,3.21972468,3.46780890,1.68446302,1.13706099
1.72733200,0.06744429,3.22673930,7.03333778,1.81563775,0.04000875,2.62926974,-0.12468976,0.88925684,-0.18533107,0.06765066,-0.11129626,0.03731783,0.27732001,2.80072001,1.71006016,1.28454446,3.88683692,2.69247612,3.84889859
3.32367768,0.06670872,6.43556818,3.60635134,0.12970386,-0.08996887,5.63152380,0.22942179,-0.03549114,0.50467523,0.05632694,1.94879558,-0.02385349,0.45916774,6.34277325,3.78216337,5.31674985,4.13438444,0.72734922,-0.00478662
2.41132289,0.05535075,2.82427494,5.74662231,0.26176639,-0.10465845,0.64979999,-0.01700969,0.28850401,2.58035354,0.05114407,2.44545283,0.96231800,-0.03225380,4.38124155,4.42941836,2.61476514,6.57378553,2.95864005,6.56540472
0.46291173,0.03531151,1.43941755,0.15544094,1.45135926,0.31155039,-0.12033799,1.96543659,0.86095316,1.34006653,0.03261222,2.44455675,0.75354094,0.11642253,4.40143326,2.65652205,1.27664310,6.02504106,4.69093589,1.96317229
1.92342880,0.05467031,3.21590616,3.45083492,0.85803049,0.00980410,1.33527269,-0.01687517,0.49557081,0.18037679,0.04672350,0.27877887,0.29024424,0.05948189,4.24770969,3.37048286,0.68701797,5.34519940,3.06599292,2.40678515
4.24736798,0.07127446,3.93659337,7.80500042,2.81168127,-0.08797705,1.86358107,-0.06033836,2.15980571,1.42090098,0.06995744,-0.29357794,0.30517162,0.06744357,3.72893613,4.92023367,-0.23734884,11.13079073,6.64126610,6.15244145
1.05042661,0.05486331,0.18290009,3.82977264,1.88176627,0.22010235,-0.11376146,0.19762812,1.55983647,0.64308319,0.05527354,0.34878699,0.21581941,-0.02076907,1.95061892,1.13817079,-0.21376105,6.36445348,4.02280054,4.32867938
7.95739320,0.07195688,3.14791554,3.83494424,0.22245050,0.14877602,1.47897771,0.21952169,1.65146387,8.97779639,0.07292457,0.82317388,0.52079434,0.10801081,3.53089927,6.87982740,0.77839280,15.12736288,4.16954935,4.81301923
7.27270823,0.06780502,5.04654321,5.71083837,0.12563514,0.12479457,5.70115147,0.11438479,0.96783898,3.38555481,0.06064507,0.08252106,0.01143772,0.03995845,3.42824489,4.35213739,1.31213288,10.52665473,0.19009652,0.36201034
-0.10474531,0.06321068,3.61507445,2.64434676,1.32925784,0.95487816,2.18300026,0.78073868,0.06773085,0.06338231,0.06803349,1.63481079,0.19102449,0.68657180,4.79154920,0.84682442,3.28045173,0.71369300,2.09300902,0.83755787
2.05054742,0.06606250,5.38112779,3.43529558,0.56740022,0.00563241,4.14417507,-0.09455151,0.14557152,-0.02672401,0.05969551,1.29951722,-0.03454840,0.67307457,6.91890395,3.31178365,4.00398025,4.48282744,1.33194737,0.19590982
3.47008693,0.06969206,6.29178931,6.85717489,0.11286683,0.06074501,3.20101190,-0.03659404,-0.03948894,1.06493434,0.06749551,1.68627702,0.87304027,0.28264137,6.36573868,6.58602152,3.82897212,7.17437490,3.13731955,5.28443101
7.69485106,0.06850992,2.61483611,1.69381186,0.15906914,0.22763413,0.67104989,0.31305154,0.99407833,9.83593065,0.07047102,1.81355655,0.78988771,0.10581174,3.33026227,6.87087607,0.97853184,14.80265090,2.70531850,4.03805589
2.61238748,0.06399479,5.19904348,3.64599705,0.37560687,0.11019813,4.77285189,0.34278907,0.10878545,0.18535002,0.04990901,1.40256170,-0.04289544,0.39201116,5.02200620,2.81238529,4.42331319,4.04317214,0.74589810,-0.06491497
-0.01833809,0.07150351,6.15600858,3.01632501,0.64541060,2.00955207,4.45682950,2.17566404,-0.01651961,-0.22614439,0.06941256,5.17449492,0.22478018,0.69478412,10.40985551,2.00921499,8.88029569,2.64844452,1.86998779,1.07909729
0.03455293,0.06553415,2.53542191,6.32161710,0.36535413,0.81225254,1.01106962,0.10500145,-0.07461892,0.03772979,0.06417208,2.40055582,1.04414366,0.24475652,1.76381000,1.53217003,3.60475927,0.86727321,1.19016179,6.19392374
1.75691530,0.04565574,2.29301556,1.25687815,0.10617372,1.33975310,2.53090513,3.46850597,0.04665542,4.89973792,0.03166803,4.82918803,0.18328100,0.03275535,3.77828271,1.00616631,7.03991471,4.23776660,0.11164832,1.26166275
-0.11151789,0.05628991,3.55408273,1.64880663,0.36535600,1.11598628,1.76544626,1.60549921,-0.09004648,-0.17073189,0.05419837,2.72526107,0.55778798,0.45164371,4.62313818,1.42717798,4.44061506,0.56741625,1.65349956,1.17127471
-0.20498749,0.06455635,0.05718176,1.15368669,0.62565217,3.20891864,-0.12282272,4.93318587,0.48943182,2.79024655,0.01578794,7.84949365,0.71100290,-0.02095146,7.74222649,1.83595312,6.43578954,7.59443126,3.69716419,4.93726916
6.30240336,0.06554797,2.96206007,5.35718033,0.34240823,0.09132113,2.39470303,0.68306365,1.57190226,6.66464156,0.06221524,1.70821361,0.30483837,0.06664681,4.41816626,4.79284881,1.98965226,13.37504894,3.67349252,4.94774111
1.70887665,0.02202100,2.30435190,-0.19277024,-0.06120420,0.30415354,1.22991213,2.81878961,-0.19840911,5.01256869,-0.03273723,4.96327745,0.55063371,-0.02539921,5.18346463,2.74718350,6.38231400,5.41858065,0.02515984,1.14048557
-0.04582910,0.05715117,1.28947684,1.12904334,0.89466678,0.24489907,-0.05184947,0.42319379,0.29174917,0.02974939,0.06424708,1.80521777,0.95997865,0.28548662,3.77599603,1.93065741,0.92574197,3.11871926,3.49797115,3.36800225
-0.03520965,0.06329574,-0.02572541,-0.17788839,0.52493921,3.21781635,0.00611478,4.95111244,0.60250299,2.01892117,0.07298253,6.08177848,0.09841622,0.07588848,6.45425856,0.16441496,4.97361929,6.30539773,2.26286669,0.94594172
0.32068116,0.06964660,2.80571242,7.12396303,0.76304448,0.64721252,1.54086139,-0.03212212,0.06479188,0.00855748,0.07140338,1.17130608,0.84938829,0.34186764,0.95570477,1.41620444,2.63767643,0.62171159,1.51501908,5.90828455
3.15992392,0.03578471,0.00640639,1.78904534,0.04874211,0.09310367,0.08887914,1.00944797,1.10202907,6.11406354,0.04487256,1.74380343,0.54883553,0.06841863,0.30207064,2.74943488,0.31270428,8.82376360,2.17416143,4.71590388
6.41689389,0.06924249,2.69987361,4.16307172,0.29426763,-0.18513839,1.26210132,1.09302873,1.68962436,8.19034804,0.06868485,2.93764559,0.35902153,0.04062485,5.82068304,6.60814072,2.05469989,16.40261148,4.65393331,5.20440707
0.92838712,0.06154457,0.50245136,6.94962449,1.27724492,1.62060414,0.24592525,1.04346988,1.07299739,1.60578089,0.05563418,2.53145464,0.48794618,0.00806609,1.59516506,1.54927212,2.60218530,5.89721615,2.81038238,7.22546110
3.87467691,0.05951806,5.25622604,3.33734421,-0.03496857,0.05133047,4.26439803,-0.11984719,-0.03324209,0.99591461,0.04519380,-0.17764835,0.06034126,0.16559715,3.47186228,3.75248847,2.09852325,4.46069967,0.46971881,0.13302548
0.28267458,0.06942555,2.41432331,5.82977867,0.70072241,0.67814783,1.56327733,0.05740844,0.09441972,0.03002437,0.07426905,0.67503166,0.58250146,0.31577871,0.27510669,0.95829908,2.16902140,0.09498334,1.10419647,4.36874456
-0.02284477,0.05461195,0.24013212,2.03242981,0.05109821,3.61850336,0.31641560,4.29280342,0.04331746,1.98468342,0.03842245,6.16856318,0.22554648,0.05039960,4.86634279,0.14477755,6.33654410,4.34336807,0.42559806,3.46579817
2.71427103,0.06949654,2.78094635,6.17315283,2.51060768,-0.05219479,1.85797619,0.00986522,1.92576660,0.28388231,0.06734878,0.11626885,0.03191021,0.06017440,4.87173470,2.84608140,0.26214925,8.95526257,4.95871195,3.86297150
5.99993750,0.04882433,2.17957824,4.35783654,0.94770594,-0.04864265,1.61110646,0.43346713,1.96608705,6.20183774,0.03812171,0.31126665,0.15188476,0.00655412,2.67634396,4.41535222,0.05171841,13.20244131,4.49339655,4.10931472
0.51004690,0.06656300,0.68265725,7.16855132,0.98539408,1.33109427,0.04350549,0.64039219,0.70503427,1.47109414,0.06154679,3.02795114,0.82808121,0.06956982,2.13965297,1.75734830,2.84336893,5.62104094,2.67120897,8.15417843
0.60297468,0.06859872,2.95721884,7.31364066,0.54977987,0.36926204,1.64422943,-0.07204082,0.01323531,0.18919116,0.06971081,1.40125330,0.92738305,0.24559370,1.06839852,1.81311770,2.94108862,1.07452441,1.38515220,6.23006571
0.71588234,0.07026153,3.64332043,8.51318756,0.49061850,1.83021827,3.51856460,0.38496426,0.04801990,0.07165991,0.06436311,1.96458068,0.28652440,0.41078529,1.64795155,1.19262888,5.43154865,1.45644713,0.09754819,5.20779116
4.21326650,0.06061765,5.84574856,4.67742303,-0.01276115,0.04920324,4.62744391,-0.01949761,-0.03572942,0.84570316,0.04719636,-0.12980061,0.06366761,0.23725229,3.89851778,4.22743860,2.47702347,4.99715341,0.57630698,0.77404801
2.48039884,0.02401290,0.38603400,2.92906604,0.02591974,0.13952556,-0.03567064,0.56689624,0.61907469,4.44010124,-0.01018208,3.13765089,0.57327433,0.02241259,3.35081429,3.72158015,1.89196544,9.07831904,2.60466130,5.28154086
5.56784889,0.05867364,2.00119215,1.98053872,0.59905131,-0.02690648,0.40739148,1.22984970,1.76119768,7.49833194,0.05326703,2.28215072,0.54600407,0.02656504,4.78417120,6.14359816,0.70550860,14.93432273,5.52175941,4.14053065
2.38975799,0.07248772,-0.44741019,7.47824454,0.47953484,4.11355713,-0.29381985,5.17113163,2.15227738,8.72128233,0.07205369,6.73612942,0.32839279,0.06503294,1.00378737,1.38531678,6.19128789,13.98382941,2.18136738,10.28389552
0.47842845,0.04450699,0.40624119,1.38493658,0.00703566,2.98124665,0.65628823,3.78209480,0.26740076,3.10058609,0.02010488,5.57666937,0.02950350,0.02948509,5.16027698,0.84428909,5.94455688,6.50664410,0.10055721,2.48763650
4.78120295,0.06360435,4.18481754,5.91223479,0.52568019,-0.00759749,5.04478103,-0.00078374,0.80015340,1.70391203,0.05737688,-0.07753858,0.01534952,0.02162372,1.91325665,2.74234700,2.30544404,6.88400689,0.13729198,0.47474521
2.14534027,0.06472172,4.22456862,6.36926833,0.66164808,-0.03166349,1.41180252,-0.02711519,0.22690519,0.66033776,0.06075753,1.16195893,1.23185694,0.31046030,3.97887100,4.73687046,1.90821650,5.66968607,3.84251081,6.38203871
2.02802770,0.06149133,3.24876323,3.84938314,1.41878960,-0.02633526,2.21281323,-0.06555314,0.79742115,0.05921749,0.06328667,-0.19846404,0.04849706,0.16782741,3.30066990,2.25768125,0.23857758,4.68150676,2.98412556,1.50297026
4.10450747,0.06754988,7.35721293,4.25641712,-0.12334629,-0.09666861,6.28482283,0.53677765,-0.09034115,1.91221600,0.05852245,2.66212159,0.00602807,0.15660235,6.60698123,4.73116789,6.93880003,5.09716692,0.05106344,-0.01057126
6.52452501,0.05318311,0.77916196,3.13440658,-0.00284383,0.02356014,0.32768988,0.10707828,1.08499013,8.99019877,0.05784255,1.67746967,0.67584861,0.09250094,1.20218280,5.07710625,0.73146298,12.08187210,1.97008971,5.46006481
1.55204034,0.05922620,5.24101599,-0.15770247,0.03664341,0.57152102,3.95841501,2.57198509,0.06337774,2.32022185,0.03844515,4.47222071,0.17975655,0.07378638,7.05052455,3.07611972,7.38235681,2.82009162,0.05886981,0.08301223
-0.05767778,0.06231234,-0.05944881,-0.22028986,-0.01925669,4.12998354,0.14520196,6.48968895,-0.03254656,5.35377901,0.02630203,9.39171765,0.10882923,0.05957918,7.65595991,0.46409022,8.92550667,6.80809235,-0.17428433,1.66313359
5.02053051,0.06919090,6.45861370,3.23110151,0.00273383,0.09918711,5.94993523,-0.09652189,0.05075438,1.39610947,0.05433386,-0.24409879,0.00962247,0.15656712,4.89838011,4.02950928,2.83994669,5.99202930,0.36888939,-0.04342170
0.53829826,0.05568819,3.47409660,1.48327657,-0.07609256,1.10905534,2.75344938,1.88162198,-0.10336960,1.00102152,0.01014982,3.44213798,0.21732763,-0.01497119,4.50644186,1.21980653,5.84931347,1.89781639,0.20099482,0.61949272
0.01149991,0.05951410,0.90870850,2.56662951,0.17724266,3.71073835,0.80187171,4.26383895,0.24250913,1.79676165,0.00485851,6.33191525,0.14192459,0.11112809,6.20390784,0.84947197,7.11592749,5.88984782,1.00364086,3.37728811
1.67677845,0.06639913,4.40103215,5.40002045,0.00336215,-0.01158205,1.12661072,0.12185792,-0.00246608,1.47779967,0.06101271,3.69480151,1.30927515,0.20046948,6.25788363,5.59192269,4.78678348,6.25322544,3.12487812,6.10018179
5.96263666,0.05792122,1.38580353,1.46756724,0.02303891,-0.13233493,0.78434782,2.22023512,1.60243836,8.97394992,0.05382643,3.58810139,0.28975629,0.04950119,4.70395352,5.66152549,2.49119303,15.75517202,3.79183937,3.61936120
4.32077200,0.06254433,4.81108966,5.39271043,0.14497553,-0.03547764,5.07985687,-0.01511949,0.30515742,0.96741112,0.04836941,0.13418684,-0.03810673,0.10113577,3.12487343,3.16054648,3.16746758,5.89474391,-0.01965747,0.43734051
1.92914258,0.06790485,4.99109506,5.81680964,0.03928695,-0.05232801,1.32277627,-0.14288935,-0.04974182,1.31707611,0.06440000,3.24304198,1.53138981,0.21962286,6.08810934,6.06149509,4.43972873,6.18102040,3.47273871,6.56658430
1.76390323,0.06724376,2.33005563,5.91009329,2.22405057,-0.08544054,1.07423012,-0.10071329,1.55432242,-0.05669557,0.06626501,0.01578743,0.15706215,0.11178380,4.03748606,2.39271539,0.07261455,6.76136733,4.75756234,4.36619196
0.67767248,0.06749400,2.86558767,6.33114633,0.53449661,0.86111697,2.68534592,-0.00095849,0.06212691,-0.08212373,0.06775940,0.64283322,0.22487653,0.34598168,0.87744966,0.77984937,3.08021609,0.79093294,0.31466197,3.65387218
0.58771381,0.02777112,2.57482410,0.78139089,0.14482028,0.03190728,0.55515008,1.52182106,0.01384422,1.86874414,0.02664898,3.14723687,0.78302858,-0.04137145,4.59324676,3.15201442,3.34168405,3.84626598,2.34923401,1.87690842
4.37664902,0.07575678,5.11319045,1.88404804,-0.03688042,0.04848367,4.53290185,-0.13296012,0.09956515,1.49286743,0.03935441,-0.04399756,0.03293177,0.14760162,4.94357929,3.45169604,1.82500375,5.74113476,0.83911598,-0.12673823
0.21225229,0.06865848,2.49704437,5.48315298,0.76289434,0.35361842,1.23988274,0.00475791,0.07154728,0.00271087,0.07477508,0.64466778,0.74287637,0.32590324,0.62148233,1.30936983,1.82123798,0.15253214,1.60659016,4.53832280
5.33727312,0.06226921,5.08990883,3.99990450,-0.03142435,0.11731679,5.01770812,0.02059864,0.28088205,2.38118925,0.04840788,-0.12327611,-0.01823563,0.02670500,3.27552695,4.05994012,2.28685452,6.89418196,0.03984850,-0.09355146
-0.14696899,0.06548163,2.29351543,4.48548293,1.02343692,0.84552530,0.90522504,0.18343454,0.07469268,-0.05484345,0.07523411,1.37595633,0.62965580,0.41701166,2.09242629,1.02146334,2.39489883,0.24447238,2.02281176,3.85725960
-0.08422700,0.06860802,2.36725791,6.66308313,0.52341380,1.28660531,0.79692301,0.32438326,-0.03006616,-0.02197228,0.06671364,2.98124363,1.11445922,0.33384131,2.26952290,1.51451043,4.00733985,0.82119683,1.60960334,6.69230750
-0.17443345,0.05785730,-0.12481750,0.04124469,0.32813635,3.28152546,-0.13983134,4.89461742,0.46915368,3.12992363,0.01545743,7.33956159,0.58301902,-0.01792654,7.09376204,1.30181319,5.68738619,7.19672797,3.09380289,3.80946058
1.24463835,0.07021278,1.83406597,8.55567531,2.79693752,2.11243090,1.72586833,0.97261049,1.92615607,0.34864960,0.06534929,1.78247626,0.03596222,0.26898471,2.94536181,1.62343549,3.28368345,7.88576379,4.44371788,6.61721675
3.10787490,0.02671910,-0.05079492,1.05130701,0.00663073,0.25027183,-0.01297589,2.25480976,1.22292194,6.98542029,0.03472033,2.86853920,0.32994164,0.07990706,0.66685102,2.07668582,0.89385724,10.24573083,1.51458125,4.07585500
0.67064893,0.06533437,1.21787533,0.70241503,0.16351183,1.05642458,1.45138011,2.82416423,0.13123527,2.36767847,0.11693756,2.92817990,-0.00409428,-0.08690106,2.86075518,0.33983890,3.53595181,3.21368601,0.45274025,0.09288505
2.80182807,0.06598663,6.18394422,4.18989311,0.05067960,0.11993253,5.41258207,0.70997285,-0.03812492,0.73805556,0.05444544,2.54581047,0.02613242,0.26983465,6.35342850,3.14520090,6.31260754,3.62133732,0.57859436,0.47686241
5.10794402,0.07287782,5.87093160,9.65457569,1.51302789,-0.01932360,3.77278022,-0.01392214,1.21223953,1.83579135,0.07348230,0.46384695,0.32384075,0.07999445,5.25997584,6.35648884,2.52090985,10.46693411,4.68657731,6.66169850
0.12610817,0.07012431,2.86296995,6.08379070,0.65172884,0.83017224,2.10175282,-0.00946013,0.01474070,0.02359414,0.07444476,0.75091289,0.48706168,0.46601462,1.05403276,0.85864296,2.78262858,-0.35654037,0.89433481,4.00105630
0.10009938,0.07017227,2.73167504,7.82960801,0.43878962,1.21099900,1.30909077,0.08752768,0.00684581,0.12859129,0.06873658,2.83920572,1.14941771,0.36218248,1.79110459,1.83658013,4.41404927,1.27732217,1.34277249,7.46075193
